date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2022-01-04,WTA,WTA250,Hard,1st Round,pA,2.06,0.5929035663604736,0.4854368932038835,0.10746667315659009,0,-10.0
2022-01-05,WTA,WTA250,Hard,1st Round,pB,2.98,0.45276926755905156,0.33557046979865773,0.11719879776039382,0,-10.0
2022-01-06,WTA,WTA250,Hard,2nd Round,pA,2.12,0.5804701566696167,0.4716981132075471,0.10877204346206953,1,11.200000000000001
2022-01-06,WTA,WTA250,Hard,2nd Round,pB,1.34,0.807379075884819,0.7462686567164178,0.06111041916840121,1,3.400000000000001
2022-01-07,WTA,WTA250,Hard,Quarterfinals,pA,1.58,0.7464751601219177,0.6329113924050632,0.1135637677168545,1,5.800000000000001
2022-01-08,WTA,WTA250,Hard,Semifinals,pA,1.23,0.8984511017799377,0.8130081300813008,0.0854429716986369,1,2.3
2022-01-09,WTA,WTA250,Hard,The Final,pB,1.29,0.9647414233535528,0.7751937984496123,0.1895476249039405,1,2.9000000000000004
2022-01-04,WTA,WTA250,Hard,1st Round,pB,1.57,0.9771831754595042,0.6369426751592356,0.34024050030026853,1,5.700000000000001
2022-01-04,WTA,WTA250,Hard,1st Round,pA,2.42,0.5660660743713379,0.4132231404958678,0.15284293387547015,0,-10.0
2022-01-04,WTA,WTA250,Hard,1st Round,pB,1.28,0.9979166666045785,0.78125,0.21666666660457845,1,2.8000000000000003
2022-01-04,WTA,WTA250,Hard,1st Round,pB,1.95,0.5843333184719086,0.5128205128205129,0.07151280565139573,1,9.5
2022-01-04,WTA,WTA250,Hard,1st Round,pB,1.66,0.9858788277953863,0.6024096385542169,0.38346918924116935,1,6.6
2022-01-04,WTA,WTA250,Hard,1st Round,pA,1.33,0.9665626525878906,0.7518796992481203,0.2146829533397704,1,3.3000000000000007
2022-01-05,WTA,WTA250,Hard,1st Round,pA,1.4,1.0,0.7142857142857143,0.2857142857142857,1,3.999999999999999
2022-01-05,WTA,WTA250,Hard,1st Round,pA,1.52,0.9858916878700257,0.6578947368421053,0.32799695102792037,1,5.2
2022-01-05,WTA,WTA250,Hard,1st Round,pA,2.4,0.9604109287261963,0.4166666666666667,0.5437442620595296,1,14.0
2022-01-05,WTA,WTA250,Hard,1st Round,pA,1.65,0.9495040655136109,0.6060606060606061,0.3434434594530048,1,6.499999999999999
2022-01-05,WTA,WTA250,Hard,1st Round,pB,2.07,0.98778358977288,0.48309178743961356,0.5046918023332665,1,10.7
2022-01-06,WTA,WTA250,Hard,2nd Round,pA,1.68,0.9713781476020813,0.5952380952380952,0.37614005236398607,1,6.799999999999999
2022-01-06,WTA,WTA250,Hard,2nd Round,pA,1.7,0.9712750673294067,0.5882352941176471,0.38303977321175964,1,7.0
2022-01-06,WTA,WTA250,Hard,2nd Round,pA,1.61,0.9448886752128601,0.6211180124223602,0.32377066279049993,1,6.100000000000001
2022-01-06,WTA,WTA250,Hard,2nd Round,pB,1.57,0.7124951422214508,0.6369426751592356,0.07555246706221519,0,-10.0
2022-01-06,WTA,WTA250,Hard,2nd Round,pB,1.82,0.8667281255125999,0.5494505494505494,0.31727757606205054,1,8.200000000000001
2022-01-06,WTA,WTA250,Hard,2nd Round,pB,1.5,0.8369204327464104,0.6666666666666666,0.17025376607974374,1,5.0
2022-01-07,WTA,WTA250,Hard,Quarterfinals,pA,2.49,0.5679450511932373,0.4016064257028112,0.16633862549042616,0,-10.0
2022-01-07,WTA,WTA250,Hard,Quarterfinals,pB,3.49,0.4070964336395264,0.28653295128939826,0.12056348235012815,0,-10.0
2022-01-07,WTA,WTA250,Hard,Quarterfinals,pB,2.79,0.41475890874862675,0.35842293906810035,0.0563359696805264,1,17.9
2022-01-09,WTA,WTA250,Hard,The Final,pB,2.95,0.47250823378562923,0.3389830508474576,0.13352518293817162,0,-10.0
2022-02-21,WTA,WTA250,Hard,1st Round,pB,1.87,0.6927488774061203,0.53475935828877,0.15798951911735037,1,8.700000000000001
2022-02-21,WTA,WTA250,Hard,1st Round,pB,2.9,0.9509967625141144,0.3448275862068966,0.6061691763072178,1,19.0
2022-02-21,WTA,WTA250,Hard,1st Round,pA,1.57,0.9633461594581604,0.6369426751592356,0.32640348429892474,1,5.700000000000001
2022-02-21,WTA,WTA250,Hard,1st Round,pA,1.59,0.9974025964736939,0.6289308176100629,0.368471778863631,1,5.9
2022-02-21,WTA,WTA250,Hard,1st Round,pA,2.05,0.9858916878700257,0.48780487804878053,0.49808680982124515,1,10.499999999999998
2022-02-22,WTA,WTA250,Hard,1st Round,pB,1.59,0.9771831754595042,0.6289308176100629,0.3482523578494413,1,5.9
2022-02-22,WTA,WTA250,Hard,1st Round,pA,1.38,0.997183096408844,0.7246376811594204,0.27254541524942355,1,3.799999999999999
2022-02-22,WTA,WTA250,Hard,1st Round,pB,2.51,0.992975490167737,0.39840637450199207,0.5945691156657449,1,15.099999999999998
2022-02-23,WTA,WTA250,Hard,1st Round,pA,1.63,0.9916071653366089,0.6134969325153374,0.37811023282127143,1,6.299999999999999
2022-02-23,WTA,WTA250,Hard,1st Round,pA,1.24,0.9859328389167785,0.8064516129032259,0.17948122601355265,1,2.4
2022-02-23,WTA,WTA250,Hard,2nd Round,pA,1.45,0.8157620906829834,0.6896551724137931,0.1261069182691903,1,4.5
2022-02-23,WTA,WTA250,Hard,2nd Round,pB,1.77,0.9613960716873408,0.5649717514124294,0.39642432027491137,1,7.7
2022-02-24,WTA,WTA250,Hard,2nd Round,pA,1.53,0.9859328389167785,0.6535947712418301,0.33233806767494845,1,5.300000000000001
2022-02-24,WTA,WTA250,Hard,2nd Round,pA,2.36,0.5090125679969788,0.42372881355932207,0.08528375443765673,1,13.599999999999998
2022-02-24,WTA,WTA250,Hard,2nd Round,pB,3.12,0.39152182340621944,0.3205128205128205,0.07100900289339895,0,-10.0
2022-02-24,WTA,WTA250,Hard,2nd Round,pA,1.32,0.9916071653366089,0.7575757575757576,0.2340314077608513,1,3.2000000000000006
2022-02-25,WTA,WTA250,Hard,2nd Round,pB,1.93,0.5836216807365417,0.5181347150259068,0.06548696571063495,0,-10.0
2022-02-25,WTA,WTA250,Hard,2nd Round,pB,1.69,0.9675076151266694,0.591715976331361,0.3757916387953084,1,6.8999999999999995
2022-02-25,WTA,WTA250,Hard,Quarterfinals,pA,2.45,0.5302509605884552,0.4081632653061224,0.12208769528233282,0,-10.0
2022-02-25,WTA,WTA250,Hard,Quarterfinals,pB,2.04,0.9498062863945961,0.49019607843137253,0.45961020796322355,1,10.4
2022-02-26,WTA,WTA250,Hard,Quarterfinals,pA,1.59,0.7329938650131226,0.6289308176100629,0.10406304740305972,1,5.9
2022-02-28,WTA,WTA250,Hard,1st Round,pA,1.22,0.9978723406791687,0.819672131147541,0.17820020953162774,1,2.1999999999999997
2022-02-28,WTA,WTA250,Hard,1st Round,pA,1.4,1.0,0.7142857142857143,0.2857142857142857,1,3.999999999999999
2022-02-28,WTA,WTA250,Hard,1st Round,pA,1.47,0.9893811106681824,0.6802721088435374,0.30910900182464496,1,4.699999999999999
2022-02-28,WTA,WTA250,Hard,1st Round,pB,2.81,0.9430831804871559,0.35587188612099646,0.5872112943661594,1,18.1
2022-03-01,WTA,WTA250,Hard,1st Round,pA,2.85,0.4064620673656464,0.3508771929824561,0.055584874383190264,0,-10.0
2022-03-01,WTA,WTA250,Hard,1st Round,pA,2.45,0.4590145289897919,0.4081632653061224,0.05085126368366949,0,-10.0
2022-03-01,WTA,WTA250,Hard,1st Round,pA,3.29,0.48286995887756345,0.303951367781155,0.17891859109640845,0,-10.0
2022-03-02,WTA,WTA250,Hard,2nd Round,pA,2.79,0.5929035663604736,0.35842293906810035,0.23448062729237323,1,17.9
2022-03-02,WTA,WTA250,Hard,2nd Round,pB,3.19,0.45806950330734253,0.31347962382445144,0.1445898794828911,0,-10.0
2022-03-03,WTA,WTA250,Hard,2nd Round,pB,2.43,0.47775959968566895,0.4115226337448559,0.06623696594081302,1,14.3
2022-03-03,WTA,WTA250,Hard,2nd Round,pB,3.08,0.47775959968566895,0.3246753246753247,0.15308427501034427,0,-10.0
2022-03-04,WTA,WTA250,Hard,Quarterfinals,pA,2.97,0.4064620673656464,0.33670033670033667,0.06976173066530972,0,-10.0
2022-03-04,WTA,WTA250,Hard,Quarterfinals,pA,2.05,0.6084781765937806,0.48780487804878053,0.12067329854500003,0,-10.0
2022-03-04,WTA,WTA250,Hard,Quarterfinals,pB,2.75,0.43393392562866206,0.36363636363636365,0.07029756199229842,1,17.5
2022-03-05,WTA,WTA250,Hard,Semifinals,pB,2.1,0.7573299169540405,0.47619047619047616,0.28113944076356434,0,-10.0
2022-03-06,WTA,WTA250,Hard,The Final,pB,2.07,0.6382441699504853,0.48309178743961356,0.1551523825108717,1,10.7
2022-02-28,WTA,WTA250,Hard,1st Round,pB,1.6,0.9803779806941748,0.625,0.3553779806941748,1,6.000000000000001
2022-02-28,WTA,WTA250,Hard,1st Round,pA,2.14,0.9831422686576843,0.4672897196261682,0.515852549031516,1,11.400000000000002
2022-02-28,WTA,WTA250,Hard,1st Round,pA,2.07,0.9950554370880127,0.48309178743961356,0.5119636496483991,1,10.7
2022-03-01,WTA,WTA250,Hard,1st Round,pB,3.18,0.36728627681732173,0.31446540880503143,0.0528208680122903,0,-10.0
2022-03-01,WTA,WTA250,Hard,1st Round,pB,3.42,0.41587215662002563,0.29239766081871343,0.1234744958013122,0,-10.0
2022-03-01,WTA,WTA250,Hard,1st Round,pA,3.32,0.5348427772521973,0.30120481927710846,0.23363795797508885,0,-10.0
2022-03-03,WTA,WTA250,Hard,2nd Round,pB,3.0,0.39152182340621944,0.3333333333333333,0.05818849007288612,0,-10.0
2022-03-04,WTA,WTA250,Hard,Quarterfinals,pB,2.71,0.43393392562866206,0.36900369003690037,0.0649302355917617,1,17.1
2022-03-05,WTA,WTA250,Hard,Quarterfinals,pB,2.36,0.5541813313961029,0.42372881355932207,0.13045251783678086,1,13.599999999999998
2022-03-06,WTA,WTA250,Hard,The Final,pA,3.28,0.4064620673656464,0.3048780487804878,0.10158401858515859,0,-10.0
2022-04-04,WTA,WTA250,Clay,1st Round,pB,1.7,0.9910707281902432,0.5882352941176471,0.40283543407259614,1,7.0
2022-04-04,WTA,WTA250,Clay,1st Round,pB,2.61,0.5396824836730957,0.3831417624521073,0.1565407212209884,0,-10.0
2022-04-04,WTA,WTA250,Clay,1st Round,pB,2.55,0.9769524205476046,0.3921568627450981,0.5847955578025065,1,15.499999999999998
2022-04-04,WTA,WTA250,Clay,1st Round,pA,1.39,0.9893811106681824,0.7194244604316548,0.2699566502365276,1,3.899999999999999
2022-04-04,WTA,WTA250,Clay,1st Round,pB,1.53,0.9669438615441323,0.6535947712418301,0.3133490903023022,1,5.300000000000001
2022-04-05,WTA,WTA250,Clay,1st Round,pB,2.15,0.9909783950075507,0.46511627906976744,0.5258621159377832,1,11.5
2022-04-05,WTA,WTA250,Clay,1st Round,pB,2.56,0.9640843827277422,0.390625,0.5734593827277422,1,15.600000000000001
2022-04-05,WTA,WTA250,Clay,1st Round,pB,1.98,0.98778358977288,0.5050505050505051,0.48273308472237497,1,9.8
2022-04-05,WTA,WTA250,Clay,1st Round,pB,1.4,0.9646693237125874,0.7142857142857143,0.2503836094268731,1,3.999999999999999
2022-04-06,WTA,WTA250,Clay,2nd Round,pB,1.84,0.9755784941837191,0.5434782608695652,0.4321002333141539,1,8.4
2022-04-06,WTA,WTA250,Clay,2nd Round,pB,3.09,0.412192165851593,0.3236245954692557,0.08856757038233731,0,-10.0
2022-04-07,WTA,WTA250,Clay,2nd Round,pB,2.35,0.5676840424537659,0.425531914893617,0.1421521275601489,1,13.5
2022-04-07,WTA,WTA250,Clay,2nd Round,pB,1.28,0.9088286235928535,0.78125,0.12757862359285355,1,2.8000000000000003
2022-04-08,WTA,WTA250,Clay,Quarterfinals,pB,3.38,0.5265602767467499,0.2958579881656805,0.2307022885810694,0,-10.0
2022-04-08,WTA,WTA250,Clay,Quarterfinals,pB,2.77,0.5714160978794098,0.36101083032490977,0.21040526755450006,0,-10.0
2022-04-09,WTA,WTA250,Clay,Semifinals,pB,1.86,0.6048026859760285,0.5376344086021505,0.06716827737387798,0,-10.0
2022-04-10,WTA,WTA250,Clay,The Final,pB,1.46,0.8193544968962669,0.684931506849315,0.1344229900469519,1,4.6
2022-04-19,WTA,WTA250,Clay,1st Round,pB,2.07,0.9775755893439054,0.48309178743961356,0.49448380190429186,1,10.7
2022-04-19,WTA,WTA250,Clay,1st Round,pA,1.42,0.9656004786491394,0.7042253521126761,0.26137512653646333,1,4.199999999999999
2022-04-19,WTA,WTA250,Clay,1st Round,pB,1.21,1.0,0.8264462809917356,0.17355371900826444,1,2.0999999999999996
2022-04-19,WTA,WTA250,Clay,1st Round,pA,1.28,0.9694978833198548,0.78125,0.18824788331985476,1,2.8000000000000003
2022-04-19,WTA,WTA250,Clay,1st Round,pB,1.79,0.9340015172958374,0.5586592178770949,0.3753422994187424,1,7.9
2022-04-20,WTA,WTA250,Clay,1st Round,pA,2.46,0.9694978833198548,0.4065040650406504,0.5629938182792044,1,14.6
2022-04-20,WTA,WTA250,Clay,1st Round,pB,3.03,0.9403200209140777,0.33003300330033003,0.6102870176137477,1,20.299999999999997
2022-04-20,WTA,WTA250,Clay,1st Round,pB,1.72,0.9118048138916492,0.5813953488372093,0.3304094650544399,1,7.199999999999999
2022-04-20,WTA,WTA250,Clay,1st Round,pB,2.37,0.4997151076793671,0.42194092827004215,0.07777417940932496,1,13.700000000000001
2022-04-20,WTA,WTA250,Clay,2nd Round,pA,1.4,0.967685317993164,0.7142857142857143,0.25339960370744974,1,3.999999999999999
2022-04-21,WTA,WTA250,Clay,2nd Round,pA,1.68,0.8157620906829834,0.5952380952380952,0.2205239954448882,1,6.799999999999999
2022-04-21,WTA,WTA250,Clay,2nd Round,pB,2.87,0.41587215662002563,0.3484320557491289,0.06744010087089675,0,-10.0
2022-04-21,WTA,WTA250,Clay,2nd Round,pA,1.62,0.7047141551971435,0.6172839506172839,0.08743020457985962,1,6.200000000000001
2022-04-21,WTA,WTA250,Clay,2nd Round,pA,1.6,0.8747177600860596,0.625,0.24971776008605961,0,-10.0
2022-04-23,WTA,WTA250,Clay,Semifinals,pB,1.73,0.7480262964963913,0.5780346820809249,0.1699916144154664,0,-10.0
2022-04-23,WTA,WTA250,Clay,Semifinals,pA,2.15,0.917238974571228,0.46511627906976744,0.4521226955014606,0,-10.0
2022-05-15,WTA,WTA250,Clay,1st Round,pA,1.78,0.7919525742530823,0.5617977528089888,0.2301548214440935,1,7.800000000000001
2022-05-16,WTA,WTA250,Clay,1st Round,pB,3.14,0.3930977940559387,0.3184713375796178,0.07462645647632088,0,-10.0
2022-05-16,WTA,WTA250,Clay,1st Round,pB,3.23,0.4162177801132202,0.30959752321981426,0.10662025689340593,0,-10.0
2022-05-16,WTA,WTA250,Clay,1st Round,pA,1.89,0.9495040655136109,0.5291005291005292,0.4204035364130817,1,8.899999999999999
2022-05-17,WTA,WTA250,Clay,1st Round,pB,2.3,0.9737576153129339,0.4347826086956522,0.5389750066172817,1,12.999999999999998
2022-05-17,WTA,WTA250,Clay,1st Round,pB,3.33,0.4223269104957581,0.3003003003003003,0.1220266101954578,0,-10.0
2022-05-17,WTA,WTA250,Clay,1st Round,pB,1.74,0.995916666649282,0.5747126436781609,0.42120402297112114,1,7.4
2022-05-17,WTA,WTA250,Clay,2nd Round,pA,3.16,0.9858916878700257,0.3164556962025316,0.6694359916674941,1,21.6
2022-05-17,WTA,WTA250,Clay,2nd Round,pA,1.44,0.8747177600860596,0.6944444444444444,0.1802733156416152,1,4.3999999999999995
2022-05-18,WTA,WTA250,Clay,2nd Round,pA,1.42,0.8157620906829834,0.7042253521126761,0.11153673857030733,1,4.199999999999999
2022-05-18,WTA,WTA250,Clay,2nd Round,pA,1.69,0.9832942843437195,0.591715976331361,0.3915783080123585,1,6.8999999999999995
2022-05-18,WTA,WTA250,Clay,2nd Round,pA,1.86,0.7059332489967346,0.5376344086021505,0.1682988403945841,1,8.600000000000001
2022-05-18,WTA,WTA250,Clay,2nd Round,pB,3.43,0.9149794176220893,0.29154518950437314,0.6234342281177162,1,24.3
2022-05-18,WTA,WTA250,Clay,2nd Round,pB,1.6,0.9842798378318548,0.625,0.3592798378318548,1,6.000000000000001
2022-05-19,WTA,WTA250,Clay,Quarterfinals,pA,1.87,0.6234497785568237,0.53475935828877,0.08869042026805374,0,-10.0
2022-05-19,WTA,WTA250,Clay,Quarterfinals,pA,1.89,0.9978723406791687,0.5291005291005292,0.46877181157863956,1,8.899999999999999
2022-05-20,WTA,WTA250,Clay,Semifinals,pA,2.14,0.5476481556892395,0.4672897196261682,0.0803584360630713,0,-10.0
2022-05-15,WTA,WTA250,Clay,1st Round,pB,1.79,0.9794272150844335,0.5586592178770949,0.4207679972073386,1,7.9
2022-05-16,WTA,WTA250,Clay,1st Round,pA,2.52,0.9857396721839905,0.3968253968253968,0.5889142753585936,1,15.2
2022-05-16,WTA,WTA250,Clay,1st Round,pB,2.15,0.9341513276100158,0.46511627906976744,0.4690350485402484,1,11.5
2022-05-16,WTA,WTA250,Clay,1st Round,pB,1.2,0.9979166666045785,0.8333333333333334,0.16458333327124508,1,1.9999999999999996
2022-05-16,WTA,WTA250,Clay,1st Round,pB,1.85,0.9695582205429674,0.5405405405405405,0.4290176800024269,1,8.5
2022-05-16,WTA,WTA250,Clay,1st Round,pB,1.37,0.9885238774120808,0.7299270072992701,0.25859687011281074,1,3.700000000000001
2022-05-17,WTA,WTA250,Clay,1st Round,pA,1.85,0.9712750673294067,0.5405405405405405,0.43073452678886626,1,8.5
2022-05-17,WTA,WTA250,Clay,1st Round,pA,3.23,0.9665626525878906,0.30959752321981426,0.6569651293680764,1,22.3
2022-05-17,WTA,WTA250,Clay,2nd Round,pA,1.29,0.9713285446166993,0.7751937984496123,0.19613474616708693,1,2.9000000000000004
2022-05-18,WTA,WTA250,Clay,2nd Round,pA,1.36,1.0,0.7352941176470588,0.26470588235294124,1,3.600000000000001
2022-05-18,WTA,WTA250,Clay,2nd Round,pA,1.23,0.9862191915512085,0.8130081300813008,0.17321106146990772,1,2.3
2022-05-18,WTA,WTA250,Clay,2nd Round,pB,1.72,0.9813319770619273,0.5813953488372093,0.399936628224718,1,7.199999999999999
2022-05-18,WTA,WTA250,Clay,2nd Round,pA,1.92,0.9856316685676575,0.5208333333333334,0.4647983352343241,1,9.2
2022-05-19,WTA,WTA250,Clay,Quarterfinals,pA,2.14,0.9495040655136109,0.4672897196261682,0.48221434588744266,1,11.400000000000002
2022-05-19,WTA,WTA250,Clay,Quarterfinals,pB,1.46,0.9700743453577161,0.684931506849315,0.28514283850840105,1,4.6
2022-05-19,WTA,WTA250,Clay,Quarterfinals,pB,1.83,0.9858788277953863,0.5464480874316939,0.43943074036369234,1,8.3
2022-05-19,WTA,WTA250,Clay,Quarterfinals,pA,1.62,0.7702846765518189,0.6172839506172839,0.15300072593453495,0,-10.0
2022-05-20,WTA,WTA250,Clay,Semifinals,pA,2.04,0.8373166918754578,0.49019607843137253,0.34712061344408524,1,10.4
2022-05-20,WTA,WTA250,Clay,Semifinals,pA,1.42,0.9828147649765014,0.7042253521126761,0.2785894128638253,1,4.199999999999999
2022-05-21,WTA,WTA250,Clay,The Final,pB,1.87,0.9456040561199188,0.53475935828877,0.41084469783114885,0,-10.0
2022-06-07,WTA,WTA250,Grass,1st Round,pA,1.49,0.7281416416168213,0.6711409395973155,0.0570007020195058,0,-10.0
2022-06-07,WTA,WTA250,Grass,1st Round,pB,3.41,0.4303335189819336,0.29325513196480935,0.13707838701712427,1,24.1
2022-06-07,WTA,WTA250,Grass,1st Round,pA,1.37,0.9802173614501953,0.7299270072992701,0.25029035415092526,1,3.700000000000001
2022-06-07,WTA,WTA250,Grass,1st Round,pA,2.51,0.598126482963562,0.39840637450199207,0.1997201084615699,0,-10.0
2022-06-09,WTA,WTA250,Grass,2nd Round,pB,1.24,0.9328110411763191,0.8064516129032259,0.1263594282730932,1,2.4
2022-06-09,WTA,WTA250,Grass,2nd Round,pB,2.17,0.8399231866002083,0.4608294930875576,0.37909369351265065,0,-10.0
2022-06-09,WTA,WTA250,Grass,2nd Round,pB,1.4,0.7651056468486785,0.7142857142857143,0.05081993256296424,0,-10.0
2022-06-09,WTA,WTA250,Grass,2nd Round,pB,2.98,0.43205494880676265,0.33557046979865773,0.09648447900810492,1,19.8
2022-06-10,WTA,WTA250,Grass,Quarterfinals,pA,2.61,0.5911596775054931,0.3831417624521073,0.20801791505338585,1,16.099999999999998
2022-06-10,WTA,WTA250,Grass,Quarterfinals,pA,1.31,0.9495040655136109,0.7633587786259541,0.18614528688765675,1,3.1000000000000005
2022-06-10,WTA,WTA250,Grass,Quarterfinals,pB,1.49,0.7898313671350479,0.6711409395973155,0.1186904275377324,1,4.9
2022-06-11,WTA,WTA250,Grass,Semifinals,pB,1.98,0.5591084778308868,0.5050505050505051,0.05405797278038171,0,-10.0
2022-06-11,WTA,WTA250,Grass,Semifinals,pA,3.44,0.4223025441169739,0.29069767441860467,0.1316048696983692,0,-10.0
2022-06-12,WTA,WTA250,Grass,The Final,pA,2.17,0.8237291216850281,0.4608294930875576,0.3628996285974705,1,11.7
2022-06-06,WTA,WTA250,Grass,1st Round,pA,3.09,0.9604109287261963,0.3236245954692557,0.6367863332569406,1,20.9
2022-06-06,WTA,WTA250,Grass,1st Round,pA,1.8,0.9633461594581604,0.5555555555555556,0.4077906039026048,1,8.0
2022-06-06,WTA,WTA250,Grass,1st Round,pA,2.4,0.9859328389167785,0.4166666666666667,0.5692661722501118,1,14.0
2022-06-06,WTA,WTA250,Grass,1st Round,pA,1.63,0.9604109287261963,0.6134969325153374,0.34691399621085883,1,6.299999999999999
2022-06-07,WTA,WTA250,Grass,1st Round,pA,1.23,0.9771963596343994,0.8130081300813008,0.16418822955309864,1,2.3
2022-06-07,WTA,WTA250,Grass,1st Round,pA,1.43,0.9916071653366089,0.6993006993006994,0.2923064660359095,1,4.299999999999999
2022-06-07,WTA,WTA250,Grass,1st Round,pB,1.21,0.9842798378318548,0.8264462809917356,0.15783355684011924,1,2.0999999999999996
2022-06-07,WTA,WTA250,Grass,1st Round,pA,1.95,0.6118342638015747,0.5128205128205129,0.0990137509810618,1,9.5
2022-06-07,WTA,WTA250,Grass,1st Round,pA,3.48,0.9568211793899536,0.28735632183908044,0.6694648575508731,1,24.8
2022-06-07,WTA,WTA250,Grass,1st Round,pA,1.47,0.97699054479599,0.6802721088435374,0.2967184359524526,1,4.699999999999999
2022-06-07,WTA,WTA250,Grass,1st Round,pB,2.22,0.6065660297870636,0.4504504504504504,0.15611557933661324,0,-10.0
2022-06-08,WTA,WTA250,Grass,1st Round,pB,1.79,0.960740826278925,0.5586592178770949,0.40208160840183005,1,7.9
2022-06-08,WTA,WTA250,Grass,2nd Round,pB,2.07,0.9613960716873408,0.48309178743961356,0.4783042842477272,1,10.7
2022-06-08,WTA,WTA250,Grass,2nd Round,pB,1.29,0.992975490167737,0.7751937984496123,0.21778169171812467,1,2.9000000000000004
2022-06-08,WTA,WTA250,Grass,2nd Round,pB,1.53,0.9843654867261649,0.6535947712418301,0.3307707154843348,1,5.300000000000001
2022-06-09,WTA,WTA250,Grass,2nd Round,pB,3.19,0.36683090925216677,0.31347962382445144,0.053351285427715334,0,-10.0
2022-06-09,WTA,WTA250,Grass,2nd Round,pA,2.76,0.4236049234867096,0.3623188405797102,0.061286082906999384,0,-10.0
2022-06-09,WTA,WTA250,Grass,2nd Round,pB,1.54,0.8369204327464104,0.6493506493506493,0.18756978339576102,1,5.4
